Date,Adj Close
2020-02-06,5.1397271156311035
2020-02-07,5.064876079559326
2020-02-10,5.039926528930664
2020-02-11,5.039926528930664
2020-02-12,5.46906852722168
2020-02-13,5.489028453826904
2020-02-14,5.588829040527344
2020-02-17,5.813380241394043
2020-02-18,5.888230800628662
2020-02-19,5.988031387329102
2020-02-20,6.362283229827881
2020-02-21,6.137732028961182
2020-02-26,5.464078426361084
2020-02-27,5.19461727142334
2020-02-28,5.314377784729004
2020-03-02,5.988031387329102
2020-03-03,6.110286712646484
2020-03-04,6.035436630249023
2020-03-05,5.489028453826904
2020-03-06,4.965075969696045
2020-03-09,4.366272926330566
2020-03-10,4.740524768829346
2020-03-11,4.802900314331055
2020-03-12,4.0144758224487305
2020-03-13,4.376253128051758
2020-03-16,3.767469882965088
2020-03-17,3.7425196170806885
2020-03-18,2.994015693664551
2020-03-19,3.021460771560669
2020-03-20,2.896710157394409
2020-03-23,2.5449132919311523
2020-03-24,3.29341721534729
2020-03-25,3.6951143741607666
2020-03-26,4.079346179962158
2020-03-27,4.353797912597656
2020-03-30,4.5783491134643555
2020-03-31,4.491023540496826
2020-04-01,3.7425196170806885
2020-04-02,3.6077888011932373
2020-04-03,4.171661376953125
2020-04-06,4.378747463226318
2020-04-07,4.6357340812683105
2020-04-08,4.743020057678223
2020-04-09,4.980045795440674
2020-04-13,4.663179397583008
2020-04-14,4.900205612182617
2020-04-15,4.840325355529785
2020-04-16,4.8652753829956055
2020-04-17,4.827850341796875
2020-04-20,5.117271900177002
2020-04-22,5.613779544830322
2020-04-23,5.489028453826904
2020-04-24,5.623759746551514
2020-04-27,5.788430213928223
2020-04-28,5.913181304931641
2020-04-29,5.875755310058594
2020-04-30,5.67864990234375
2020-05-04,5.474058628082275
2020-05-05,5.558889389038086
2020-05-06,6.052901744842529
2020-05-07,6.087831497192383
2020-05-08,5.99052619934082
2020-05-11,5.938130855560303
2020-05-12,5.925655841827393
2020-05-13,6.012981414794922
2020-05-14,5.925655841827393
2020-05-15,6.0379319190979
2020-05-18,6.187632083892822
2020-05-19,6.237532615661621
2020-05-20,6.22755241394043
2020-05-21,6.140227317810059
2020-05-22,6.112782001495361
2020-05-25,6.237532615661621
2020-05-26,6.332342624664307
2020-05-27,6.6117844581604
2020-05-28,6.6117844581604
2020-05-29,6.5369343757629395
2020-06-01,6.709089756011963
2020-06-02,6.98603630065918
2020-06-03,7.360288619995117
2020-06-04,7.360288619995117
2020-06-05,7.360288619995117
2020-06-08,7.472564220428467
2020-06-09,7.634739875793457
2020-06-10,7.497513771057129
2020-06-12,7.584839344024658
2020-06-15,7.931646823883057
2020-06-16,8.098812103271484
2020-06-17,8.158692359924316
2020-06-18,8.330848693847656
2020-06-19,8.557894706726074
2020-06-22,8.483044624328613
2020-06-23,9.066877365112305
2020-06-24,8.957097053527832
2020-06-25,9.825361251831055
2020-06-26,10.354304313659668
2020-06-29,10.63624095916748
2020-06-30,10.778456687927246
2020-07-01,11.901212692260742
2020-07-02,11.786441802978516
2020-07-03,12.040932655334473
2020-07-06,11.576860427856445
2020-07-07,10.975563049316406
2020-07-08,11.39721965789795
2020-07-09,11.70909595489502
2020-07-10,12.0534086227417
2020-07-13,11.863786697387695
2020-07-14,11.761490821838379
2020-07-15,11.452110290527344
2020-07-16,11.177658081054688
2020-07-17,11.227559089660645
2020-07-20,11.689135551452637
2020-07-21,11.601810455322266
2020-07-22,11.846322059631348
2020-07-23,11.299914360046387
2020-07-24,10.978056907653809
2020-07-27,10.940631866455078
2020-07-28,10.828356742858887
2020-07-29,11.367280006408691
2020-07-30,11.7066011428833
2020-07-31,11.951112747192383
2020-08-03,12.475065231323242
2020-08-04,12.72706127166748
2020-08-05,13.268479347229004
2020-08-06,13.622770309448242
2020-08-07,13.697622299194336
2020-08-10,13.712591171264648
2020-08-11,13.418179512023926
2020-08-12,12.894227027893066
2020-08-13,13.19861888885498
2020-08-14,13.248518943786621
2020-08-17,13.298418998718262
2020-08-18,13.99702262878418
2020-08-19,14.396224975585938
2020-08-20,14.346324920654297
2020-08-21,14.296424865722656
2020-08-24,14.545926094055176
2020-08-25,15.219579696655273
2020-08-26,16.003013610839844
2020-08-27,15.169678688049316
2020-08-28,14.930157661437988
2020-08-31,15.329360008239746
2020-09-01,16.080358505249023
2020-09-02,16.571876525878906
2020-09-03,15.299419403076172
2020-09-04,15.643732070922852
2020-09-08,14.845327377319336
2020-09-09,14.758002281188965
