Date,Adj Close
2013-04-30,5.9374284744262695
2013-05-02,6.047891616821289
2013-05-03,6.033021450042725
2013-05-06,6.122241497039795
2013-05-07,6.139237880706787
2013-05-08,6.183847427368164
2013-05-09,6.264570236206055
2013-05-10,6.149857997894287
2013-05-13,6.370783805847168
2013-05-14,6.360164165496826
2013-05-15,6.621236801147461
2013-05-16,6.640453815460205
2013-05-17,6.619101524353027
2013-05-20,6.640453815460205
2013-05-21,6.63831901550293
2013-05-22,6.715185642242432
2013-05-23,6.619101524353027
2013-05-24,6.715185642242432
2013-05-27,6.8283514976501465
2013-05-28,6.864649295806885
2013-05-29,6.661806106567383
2013-05-31,6.629777431488037
2013-06-03,6.736538887023926
2013-06-04,6.533694267272949
2013-06-05,6.501667022705078
2013-06-06,6.409854412078857
2013-06-07,6.298823356628418
2013-06-10,6.369283199310303
2013-06-11,6.512341499328613
2013-06-12,6.497395038604736
2013-06-13,6.561452388763428
2013-06-14,6.619101524353027
2013-06-17,6.629777431488037
2013-06-18,6.7685651779174805
2013-06-19,6.533694267272949
2013-06-20,6.313769340515137
2013-06-21,6.35220193862915
2013-06-24,6.153629302978516
2013-06-25,6.181387424468994
2013-06-26,6.405582427978516
2013-06-27,6.587073802947998
2013-06-28,6.5742621421813965
2013-07-01,6.619101524353027
2013-07-02,6.298823356628418
2013-07-03,6.234766960144043
2013-07-04,6.1920647621154785
2013-07-05,6.170712947845459
2013-07-08,6.253983974456787
2013-07-10,6.414123058319092
2013-07-11,6.437610149383545
2013-07-12,6.405582427978516
2013-07-15,6.450422286987305
2013-07-16,6.597750186920166
2013-07-17,6.657535552978516
2013-07-18,6.602021217346191
2013-07-19,6.5251545906066895
2013-07-22,6.537962913513184
2013-07-23,6.5763983726501465
2013-07-24,6.452556133270264
2013-07-25,6.634047985076904
2013-07-26,6.634047985076904
2013-07-29,6.800592422485352
2013-07-30,6.85610818862915
2013-07-31,6.939380645751953
2013-08-01,6.845431327819824
2013-08-02,6.883865833282471
2013-08-05,6.764296054840088
2013-08-06,6.661806106567383
2013-08-07,6.478179454803467
2013-08-08,6.813405513763428
2013-08-09,6.969338893890381
2013-08-12,6.917949676513672
2013-08-13,6.915809631347656
2013-08-14,6.669580936431885
2013-08-15,6.697414875030518
2013-08-16,6.54111385345459
2013-08-19,6.305591583251953
2013-08-20,6.423352241516113
2013-08-21,6.262768268585205
2013-08-22,6.228511333465576
2013-08-23,6.423352241516113
2013-08-26,6.487585544586182
2013-08-27,6.669580936431885
2013-08-28,6.669580936431885
2013-08-29,6.9586310386657715
2013-08-30,6.879410743713379
2013-09-02,7.010018825531006
2013-09-03,6.64816951751709
2013-09-04,6.787342548370361
2013-09-05,6.909385681152344
2013-09-06,6.9586310386657715
2013-09-09,7.0014543533325195
2013-09-10,6.905104637145996
2013-09-11,6.847293376922607
2013-09-12,6.787342548370361
2013-09-13,6.877268314361572
2013-09-16,6.894397258758545
2013-09-17,6.633181095123291
2013-09-18,6.80875301361084
2013-09-19,6.686708927154541
2013-09-20,6.613912105560303
2013-09-23,6.74452018737793
2013-09-24,6.915809631347656
2013-09-25,6.883692264556885
2013-09-26,6.830164909362793
2013-09-27,6.8515777587890625
2013-09-30,6.74666166305542
2013-10-01,6.656734466552734
2013-10-02,6.594642162322998
2013-10-03,6.455469131469727
2013-10-04,6.6374640464782715
2013-10-07,6.658875942230225
2013-10-08,6.620335102081299
2013-10-09,6.81089448928833
2013-10-10,6.80875301361084
2013-10-11,6.977901935577393
2013-10-14,7.035712718963623
2013-10-15,6.915809631347656
2013-10-16,6.727390289306641
2013-10-17,6.5475382804870605
2013-10-18,6.712404251098633
2013-10-21,6.870845794677734
2013-10-22,6.8194580078125
2013-10-23,6.836587905883789
2013-10-24,6.828024387359619
2013-10-25,6.896538734436035
2013-10-28,6.765931606292725
2013-10-29,6.780919075012207
2013-10-30,6.868704319000244
2013-10-31,7.020724773406982
2013-11-01,7.204860687255859
2013-11-04,7.421113014221191
2013-11-05,7.523886680603027
2013-11-06,7.433960437774658
2013-11-07,7.7851033210754395
2013-11-08,7.92332649230957
2013-11-11,8.054344177246094
2013-11-12,8.054344177246094
2013-11-13,7.989908695220947
2013-11-14,8.161734580993652
2013-11-18,8.11877727508545
2013-11-19,8.041458129882812
2013-11-21,8.11877727508545
2013-11-22,8.419476509094238
2013-11-25,8.1402587890625
2013-11-26,8.419476509094238
2013-11-27,8.322822570800781
2013-11-28,8.33785629272461
2013-11-29,8.494646072387695
2013-12-02,8.419476509094238
2013-12-03,8.22616958618164
2013-12-04,8.189656257629395
2013-12-05,8.3335599899292
2013-12-06,8.322822570800781
2013-12-09,8.382962226867676
2013-12-10,8.365777015686035
2013-12-11,8.243354797363281
2013-12-12,8.243354797363281
2013-12-13,8.1402587890625
2013-12-16,8.161734580993652
2013-12-17,8.065083503723145
2013-12-18,8.054344177246094
2013-12-19,8.159587860107422
2013-12-20,8.161734580993652
2013-12-23,8.26912784576416
2013-12-26,8.26483154296875
2013-12-27,8.342153549194336
2013-12-30,8.432361602783203
2014-01-02,8.247650146484375
2014-01-03,8.26483154296875
2014-01-06,8.26912784576416
2014-01-07,8.161734580993652
2014-01-08,8.329265594482422
2014-01-09,8.193954467773438
2014-01-10,8.419476509094238
2014-01-13,8.387256622314453
2014-01-14,8.419476509094238
2014-01-15,8.324971199035645
2014-01-16,8.239057540893555
2014-01-17,8.08656120300293
2014-01-20,8.052194595336914
2014-01-21,7.996352672576904
2014-01-22,8.017830848693848
2014-01-23,7.914734840393066
2014-01-24,7.727874279022217
2014-01-27,7.796604156494141
2014-01-28,7.893258571624756
2014-01-29,7.873927593231201
2014-01-30,7.818084716796875
2014-01-31,7.921179294586182
2014-02-03,7.861040115356445
2014-02-04,8.075820922851562
2014-02-05,8.08656120300293
2014-02-06,8.29060173034668
2014-02-07,8.56982421875
2014-02-10,8.544047355651855
2014-02-11,8.591299057006836
2014-02-12,8.595597267150879
2014-02-13,8.591299057006836
2014-02-14,8.698692321777344
2014-02-17,8.60204029083252
2014-02-18,8.451692581176758
2014-02-19,8.355040550231934
2014-02-20,8.724465370178223
2014-02-21,8.891996383666992
2014-02-24,9.343040466308594
2014-02-25,9.1926908493042
2014-02-26,9.278602600097656
2014-02-27,9.364517211914062
2014-02-28,9.38599681854248
2014-03-05,9.570710182189941
2014-03-06,9.349482536315918
2014-03-07,9.128254890441895
2014-03-10,9.175509452819824
2014-03-11,9.450430870056152
2014-03-12,9.514866828918457
2014-03-13,9.486944198608398
2014-03-14,9.471908569335938
2014-03-17,9.622257232666016
2014-03-18,10.049674987792969
2014-03-19,10.138662338256836
2014-03-20,10.493836402893066
2014-03-21,10.394818305969238
2014-03-24,10.480920791625977
2014-03-25,10.39696979522705
2014-03-26,10.224761962890625
2014-03-27,10.536886215209961
2014-03-28,10.674652099609375
2014-03-31,10.741381645202637
2014-04-01,10.54549789428711
2014-04-02,10.719856262207031
2014-04-03,10.528277397155762
2014-04-04,10.472311019897461
2014-04-07,10.289341926574707
2014-04-08,10.117135047912598
2014-04-09,10.07408332824707
2014-04-10,10.07408332824707
