Date,Adj Close
2013-05-31,3.5440824031829834
2013-06-03,3.6245083808898926
2013-06-04,3.603060483932495
2013-06-05,3.4529333114624023
2013-06-06,3.3939549922943115
2013-06-07,3.2706358432769775
2013-06-10,3.2384650707244873
2013-06-11,3.1205079555511475
2013-06-12,3.1473169326782227
2013-06-13,3.404677629470825
2013-06-14,3.5011887550354004
2013-06-17,3.4368479251861572
2013-06-18,3.5333592891693115
2013-06-19,3.4743802547454834
2013-06-20,3.5601673126220703
2013-06-21,3.4207637310028076
2013-06-24,3.3188912868499756
2013-06-25,3.3832311630249023
2013-06-26,3.3028056621551514
2013-06-27,3.3135290145874023
2013-06-28,3.195572853088379
2013-07-01,3.2545502185821533
2013-07-02,3.0561673641204834
2013-07-03,2.9757423400878906
2013-07-04,3.0400824546813965
2013-07-05,2.9221251010894775
2013-07-08,2.927487373352051
2013-07-10,2.9435722827911377
2013-07-11,3.1794862747192383
2013-07-12,3.0079121589660645
2013-07-15,3.2599122524261475
2013-07-16,3.1526784896850586
2013-07-17,3.2223808765411377
2013-07-18,3.2116568088531494
2013-07-19,3.2170181274414062
2013-07-22,3.3778693675994873
2013-07-23,3.4797415733337402
2013-07-24,3.3832311630249023
2013-07-25,3.4314873218536377
2013-07-26,3.4314873218536377
2013-07-29,3.801443576812744
2013-07-30,3.5762524604797363
2013-07-31,3.5226359367370605
2013-08-01,3.5494439601898193
2013-08-02,3.4582953453063965
2013-08-05,3.5172736644744873
2013-08-06,3.4743802547454834
2013-08-07,3.4797415733337402
2013-08-08,3.70129132270813
2013-08-09,3.8712751865386963
2013-08-12,3.9809436798095703
2013-08-13,4.107062339782715
2013-08-14,4.194796562194824
2013-08-15,4.277047634124756
2013-08-16,4.578634262084961
2013-08-19,4.869253158569336
2013-08-20,4.699268341064453
2013-08-21,4.737651824951172
2013-08-22,4.956988334655762
2013-08-23,4.830869197845459
2013-08-26,4.797968864440918
2013-08-27,4.699268341064453
2013-08-28,4.715718746185303
2013-08-29,4.6663689613342285
2013-08-30,4.660884380340576
2013-09-02,4.847320556640625
2013-09-03,4.852803707122803
2013-09-04,4.978921413421631
2013-09-05,5.0227885246276855
2013-09-06,5.039238452911377
2013-09-09,5.137939929962158
2013-09-10,5.181807518005371
2013-09-11,5.137939929962158
2013-09-12,5.1324567794799805
2013-09-13,5.170840740203857
2013-09-16,5.094073295593262
2013-09-17,5.1160054206848145
2013-09-18,5.181807518005371
2013-09-19,5.176323413848877
2013-09-20,5.072139263153076
2013-09-23,5.121490478515625
2013-09-24,5.1324567794799805
2013-09-25,5.181807518005371
2013-09-26,5.340826034545898
2013-09-27,5.302441596984863
2013-09-30,5.187290668487549
2013-10-01,5.154390811920166
2013-10-02,5.148906707763672
2013-10-03,5.192774295806885
2013-10-04,5.362759113311768
2013-10-07,5.406626224517822
2013-10-08,5.455977439880371
2013-10-09,5.4395270347595215
2013-10-10,5.697246551513672
2013-10-11,5.817880153656006
2013-10-14,6.081084728240967
2013-10-15,6.273002624511719
2013-10-16,6.437503814697266
2013-10-17,6.3442864418029785
2013-10-18,6.448472499847412
2013-10-21,6.530721664428711
2013-10-22,6.799407958984375
2013-10-23,6.695224285125732
2013-10-24,6.5142717361450195
2013-10-25,6.415572166442871
2013-10-28,6.5471720695495605
2013-10-29,6.48137092590332
2013-10-30,6.552656650543213
2013-10-31,6.717156887054443
2013-11-01,7.04616117477417
2013-11-04,6.969394207000732
2013-11-05,6.97487735748291
2013-11-06,6.963910102844238
2013-11-07,6.854243278503418
2013-11-08,7.024228096008301
2013-11-11,7.051644325256348
2013-11-12,6.799407958984375
2013-11-13,6.673290729522705
2013-11-14,7.370340824127197
2013-11-18,7.492986679077148
2013-11-19,7.341139793395996
2013-11-21,7.358663558959961
2013-11-22,7.3002610206604
2013-11-25,7.148414611816406
2013-11-26,6.9031267166137695
2013-11-27,6.984889030456543
2013-11-28,6.868086338043213
2013-11-29,6.9556884765625
2013-12-02,6.984889030456543
2013-12-03,6.873926162719727
2013-12-04,7.0432915687561035
2013-12-05,7.3002610206604
2013-12-06,7.306102752685547
2013-12-09,7.440425872802734
2013-12-10,7.50466775894165
2013-12-11,7.37618350982666
2013-12-12,7.346982002258301
2013-12-13,7.382022857666016
2013-12-16,7.650672435760498
2013-12-17,7.592269420623779
2013-12-18,7.966043949127197
2013-12-19,8.217172622680664
2013-12-20,8.088687896728516
2013-12-23,8.363180160522461
2013-12-26,8.42158031463623
2013-12-27,8.380698204040527
2013-12-30,8.39822006225586
2014-01-02,8.199651718139648
2014-01-03,8.456622123718262
2014-01-06,8.345656394958496
2014-01-07,8.263895034790039
2014-01-08,8.363180160522461
2014-01-09,8.129569053649902
2014-01-10,8.112049102783203
2014-01-13,8.123729705810547
2014-01-14,7.960204124450684
2014-01-15,8.018607139587402
2014-01-16,8.077007293701172
2014-01-17,8.030285835266113
2014-01-20,7.989407062530518
2014-01-21,7.393702983856201
2014-01-22,7.271059513092041
2014-01-23,7.060811996459961
2014-01-24,6.891445636749268
2014-01-27,6.628637313842773
2014-01-28,6.727921009063721
2014-01-29,6.646157264709473
2014-01-30,6.570234298706055
2014-01-31,6.53519344329834
2014-02-03,6.202300548553467
2014-02-04,6.53519344329834
2014-02-05,6.354147434234619
2014-02-06,6.7162394523620605
2014-02-07,6.786322593688965
2014-02-10,6.564395904541016
2014-02-11,6.7746405601501465
2014-02-12,6.868086338043213
2014-02-13,6.809682369232178
2014-02-14,6.821363925933838
2014-02-17,6.58191442489624
2014-02-18,6.254862308502197
2014-02-19,6.576075077056885
2014-02-20,6.681196689605713
2014-02-21,6.605275630950928
2014-02-24,6.50015115737915
2014-02-25,6.272382736206055
2014-02-26,6.231501579284668
2014-02-27,6.418388843536377
2014-02-28,5.799327373504639
2014-03-05,5.752096176147461
2014-03-06,5.800229549407959
2014-03-07,5.505404949188232
2014-03-10,5.324900150299072
2014-03-11,5.204563140869141
2014-03-12,5.252697467803955
2014-03-13,5.180495738983154
2014-03-14,5.782179355621338
2014-03-17,5.79421329498291
2014-03-18,5.902516841888428
2014-03-19,5.806246757507324
2014-03-20,5.782179355621338
2014-03-21,5.79421329498291
2014-03-24,5.890482425689697
2014-03-25,5.986752033233643
2014-03-26,5.8242974281311035
2014-03-27,6.077005386352539
2014-03-28,5.950651168823242
2014-03-31,5.920565605163574
2014-04-01,5.8303141593933105
2014-04-02,5.944634437561035
2014-04-03,5.8964996337890625
2014-04-04,5.99878454208374
2014-04-07,5.914549827575684
2014-04-08,5.782179355621338
2014-04-09,5.48133659362793
2014-04-10,5.4873552322387695
2014-04-11,5.511422157287598
2014-04-14,5.619725227355957
2014-04-15,5.385068416595459
2014-04-16,5.511422157287598
2014-04-17,5.637775897979736
2014-04-22,5.5655741691589355
2014-04-23,5.505404949188232
2014-04-24,5.391084671020508
2014-04-25,5.2948150634765625
2014-04-28,5.204563140869141
2014-04-29,5.288799285888672
2014-04-30,5.150412559509277
2014-05-02,5.385068416595459
2014-05-05,5.373034477233887
2014-05-06,5.5655741691589355
2014-05-07,5.373034477233887
2014-05-08,5.4091362953186035
2014-05-09,5.439219951629639
2014-05-12,5.619725227355957
2014-05-13,5.5896406173706055
2014-05-14,5.637775897979736
2014-05-15,5.667859077453613
2014-05-16,5.619725227355957
2014-05-19,5.475320816040039
2014-05-20,5.234646797180176
2014-05-21,5.234646797180176
2014-05-22,5.246680736541748
2014-05-23,5.222613334655762
2014-05-26,5.415152549743652
2014-05-27,5.415152549743652
2014-05-28,5.348966598510742
2014-05-29,5.300832748413086
2014-05-30,5.16846227645874
2014-06-02,5.252697467803955
2014-06-03,5.318883419036865
2014-06-04,5.300832748413086
2014-06-05,5.2948150634765625
2014-06-06,5.541505813598633
2014-06-09,5.685910224914551
2014-06-10,5.685910224914551
2014-06-11,5.764129161834717
2014-06-13,5.655826091766357
2014-06-16,5.60768985748291
2014-06-17,5.547522068023682
2014-06-18,5.709976673126221
2014-06-20,5.577607154846191
2014-06-23,5.728028774261475
2014-06-24,5.776163578033447
2014-06-25,5.752096176147461
2014-06-26,5.752096176147461
2014-06-27,5.631758213043213
2014-06-30,5.655826091766357
2014-07-01,5.619725227355957
2014-07-02,5.812263011932373
2014-07-03,6.125138759613037
2014-07-04,6.083021640777588
2014-07-07,6.317677974700928
2014-07-08,6.275559902191162
2014-07-10,6.347761631011963
2014-07-11,6.395896911621094
2014-07-14,6.660638332366943
2014-07-15,6.9193620681762695
2014-07-16,6.883260250091553
2014-07-17,6.425981521606445
2014-07-18,6.95546293258667
2014-07-21,7.051731586456299
2014-07-22,6.95546293258667
2014-07-23,6.799025535583496
2014-07-24,6.859192848205566
2014-07-25,6.799025535583496
2014-07-28,6.9193620681762695
2014-07-29,6.738856315612793
2014-07-30,6.744874954223633
2014-07-31,6.889277458190918
2014-08-01,7.081814765930176
2014-08-04,7.148000717163086
2014-08-05,7.039699554443359
2014-08-06,6.95546293258667
2014-08-07,6.853178024291992
2014-08-08,6.786990642547607
2014-08-11,6.817075729370117
2014-08-12,6.588435649871826
2014-08-13,6.444031715393066
2014-08-14,6.353780269622803
2014-08-15,6.287593364715576
2014-08-18,6.395896911621094
2014-08-19,6.45004940032959
2014-08-20,6.492166042327881
2014-08-21,6.3297119140625
2014-08-22,6.2695441246032715
2014-08-25,6.3778462409973145
2014-08-26,6.3297119140625
2014-08-27,6.317677974700928
2014-08-28,5.980734348297119
2014-08-29,5.920565605163574
2014-09-01,5.806246757507324
2014-09-02,5.986752033233643
2014-09-03,6.113104820251465
2014-09-04,6.016836643218994
2014-09-05,5.87243127822876
2014-09-08,5.70396089553833
2014-09-09,5.728028774261475
2014-09-10,5.752096176147461
2014-09-11,5.70396089553833
2014-09-12,5.655826091766357
2014-09-15,5.81827974319458
2014-09-16,5.87243127822876
2014-09-17,5.806246757507324
2014-09-18,6.0108184814453125
2014-09-19,6.0529375076293945
2014-09-22,5.854381084442139
2014-09-23,5.866415023803711
2014-09-24,5.902516841888428
2014-09-25,5.788196563720703
2014-09-26,5.541505813598633
2014-09-29,5.282781600952148
2014-09-30,5.234646797180176
2014-10-01,5.120327949523926
2014-10-02,5.252697467803955
2014-10-03,5.318883419036865
2014-10-06,5.373034477233887
2014-10-07,5.415152549743652
2014-10-08,5.43320369720459
2014-10-09,5.234646797180176
2014-10-10,5.072192668914795
2014-10-13,5.192530632019043
2014-10-14,5.391084671020508
2014-10-15,5.373034477233887
2014-10-16,5.228630542755127
2014-10-17,5.102276802062988
2014-10-20,5.066176891326904
2014-10-21,5.0240583419799805
2014-10-22,4.987956523895264
2014-10-23,5.1744794845581055
2014-10-24,5.4873552322387695
2014-10-27,5.072192668914795
2014-10-28,5.0240583419799805
2014-10-29,4.813468933105469
2014-10-30,4.693131923675537
2014-10-31,4.963890552520752
2014-11-03,4.8856706619262695
2014-11-04,5.030074119567871
2014-11-05,4.867621421813965
2014-11-06,4.644998550415039
2014-11-07,4.735249996185303
2014-11-10,4.711182594299316
2014-11-11,4.500593185424805
2014-11-12,4.45245885848999
2014-11-13,4.3922905921936035
2014-11-14,4.235852241516113
2014-11-17,4.15161657333374
2014-11-18,3.995178461074829
