Date,Adj Dividends
2013-06-04,0.005092813154268072
2013-06-28,0.051324479528867956
2013-07-02,0.00513398903525879
2013-08-02,0.0051377287761962594
2013-09-03,0.005141534831511292
2013-10-02,0.005144988974805572
2013-11-04,0.005148296986515712
2013-12-03,0.005151818884699268
2013-12-26,0.08941816827915566
2014-02-04,0.005220612237057312
2014-02-11,0.054216500961303385
2014-03-06,0.0052675999774959605
2014-04-02,0.005271068733445381
2014-05-05,0.005274296885162066
2014-06-03,0.005277789837667406
2014-06-25,0.053105369610606065
2014-07-02,0.005313189282911713
2014-08-04,0.005316335953293303
2014-09-02,0.005319038848730123
2014-10-02,0.005322320312318224
2014-11-04,0.005325311516238405
2014-12-02,0.005328248882236594
2014-12-23,0.17024351867342227
2015-01-05,0.00542968221776208
2015-02-03,0.0054329797728863245
2015-02-10,0.041512061281852614
2015-03-03,0.005459797647130937
2015-04-02,0.006009923808146333
2015-05-05,0.005466110096881167
2015-06-02,0.006017199531145781
2015-06-23,0.060619915722316044
2015-07-02,0.006061704394492372
2015-08-04,0.0060660780413895905
2015-09-02,0.006071227448503785
2015-10-02,0.006076536021221764
2015-11-04,0.006081756168559054
2015-12-02,0.006087259365178163
2015-12-17,0.2822827125178742
2016-01-05,0.006349275972365334
2016-02-02,0.006355754993968938
2016-03-02,0.006361255559485637
2016-04-04,0.006365631857863817
2016-05-03,0.007007006010793459
2016-06-02,0.007012733448792127
2016-06-23,0.07067999510566463
2016-07-04,0.007071937862527552
2016-08-02,0.00707667073801809
2016-09-02,0.007081340129007054
2016-10-03,0.23953295129844518
2016-10-04,0.007239134529095163
2016-11-03,0.007243368533629127
2016-12-02,0.007248263273602684
2016-12-22,0.10900876347353598
2017-01-03,0.007329275598571734
2017-02-02,0.007333567508155936
2017-03-02,0.007337769461777487
2017-04-04,0.007342052248380708
2017-05-03,0.008081324811853906
2017-06-02,0.008086929751514687
2017-07-03,0.08141659320507412
2017-07-04,0.008147293182530128
2017-08-02,0.008152356013235385
2017-09-04,0.008156870218626017
2017-10-03,0.008161248370331812
2017-11-03,0.00816585438719532
2017-12-04,0.008170612111300914
2017-12-26,0.36628611548211437
2018-01-03,0.008379209022740901
2018-02-02,0.008383217316794232
2018-03-02,0.008387299982065598
2018-04-03,0.00923095292370487
2018-05-03,0.009236156801877267
2018-06-04,0.009242021964901878
2018-07-02,0.09305859114726014
2018-07-03,0.009314322314250023
2018-08-02,0.009320039223116278
2018-09-04,0.009326329938521791
2018-10-02,0.009332579374150113
2018-11-05,0.009337465418595606
2018-12-04,0.00934215511551929
2018-12-26,0.3666114735670851
2019-01-03,0.009531101156592722
2019-02-04,0.009535145082040479
2019-03-06,0.009539402616411247
2019-04-02,0.01145250573503701
2019-05-03,0.011458611622824296
2019-06-04,0.011464510575165792
2019-07-01,0.11525849257821995
2019-07-02,0.011528268630608648
2019-08-02,0.011534667468335915
2019-09-03,0.011541383487328964
2019-10-02,0.011547927361897326
2019-10-18,0.6546428272359534
2019-11-04,0.011909293483753641
2019-12-03,0.01191601976388532
2019-12-13,0.4728945261430885
2019-12-20,0.36077358134723087
2020-01-03,0.012368345669613166
2020-02-04,0.012375434924015202
2020-02-18,0.04184962831635496
2020-03-03,0.01240765877503745
2020-04-02,0.012419525410447137
2020-05-05,0.013676092774860473
2020-06-02,0.013689211985239317
2020-07-02,0.013701498775435368
2020-08-04,0.013713217521362345
2020-09-02,0.013725519561734362
2020-10-02,0.013738892174965012
2020-11-04,0.013751405983254614
2020-12-02,0.013761582699679612
2020-12-29,0.30572776480946895
2021-01-05,0.013978866654926456
2021-02-02,0.013989379303912993
2021-02-18,0.016102486987974132
2021-03-02,0.014013463315241026
2021-04-01,0.016956271896516238
2021-04-05,0.014036272674639144
2021-05-04,0.01545174692051128
2021-06-02,0.015462580872760937
2021-07-02,0.015474135882951465
2021-07-05,0.44889289400919535
2021-08-03,0.01581401665255395
2021-09-02,0.015827013693573398
2021-10-04,0.015841091091848596
2021-11-03,0.01585570345337354
2021-12-02,0.015870895332540186
2021-12-21,0.20144515078614936
2022-01-04,0.016083305076493158
2022-02-02,0.016096654117883885
2022-03-03,0.01611167729460366
2022-04-04,0.01612559418979587
2022-04-19,0.017755237283919912
2022-05-03,0.017774012989814948
2022-06-02,0.01779077748269793
2022-06-21,0.18626568001380986
2022-07-04,0.017996786668111192
2022-08-02,0.018016440815144887
2022-09-02,0.018034341042637195
2022-10-04,0.018050491201521558
2022-11-03,0.01806765285652926
2022-12-02,0.018090897059140156
2023-01-03,0.018114199258599962
2023-01-09,0.5793844705107765
2023-02-02,0.01887024458052661
2023-03-02,0.018897870702118298
2023-04-04,0.018925838589635677
2023-05-03,0.018952183284759522
