Date,Adj Dividends
2013-06-26,0.08747765660155644
2013-09-27,0.06117541867591637
2014-01-02,0.03900674586255547
2014-01-15,0.9209862664913278
2014-03-27,0.018546383186736667
2014-06-26,0.06216033810554913
2014-09-26,0.03431101049136108
2015-01-02,0.10921859271262382
2015-03-30,0.02380330655152297
2015-09-10,0.5136985342755279
2016-01-04,0.5326563295632276
2016-07-07,0.08953759382413472
2017-01-04,0.7520709993760876
2017-01-05,0.13078265499377034
2017-05-04,0.0937695016546826
2017-08-03,0.09446790504048458
2017-10-09,0.09500361253422401
2018-01-08,0.949721539350987
2018-04-06,0.11910004611582843
2018-07-05,0.11999914679230048
2018-10-08,0.12049378631399306
2019-01-08,0.9910959022094634
2019-04-08,0.20771223209386167
2019-07-08,0.20898216050814192
2019-10-09,0.21031068505955774
2020-01-06,1.7109564937402748
2020-05-08,0.19731259982381813
2020-08-07,0.1718973862270779
2020-11-05,0.22512506773689467
2021-01-11,0.15029723384556368
2021-02-17,0.11612912769894243
2021-05-10,0.6940702218186003
2021-08-05,0.8047748971473399
2021-11-05,0.7268942867250314
2022-01-10,0.060460476350351955
2022-02-11,0.7470443222840341
2022-04-22,0.42935442730927725
2022-08-15,0.4369070980866229
2022-10-24,0.4432395403354068
2023-01-27,0.45071983818189876
2023-04-25,0.403261
