Date,Adj Dividends
2013-11-01,0.043313793792231714
2014-04-29,0.14368123535964816
2014-11-03,0.3368689193691092
2015-04-27,0.16442619919963297
2015-11-03,0.18458977487891837
2016-12-23,0.050546062480973604
2017-04-28,0.22048451720680268
2017-12-26,0.46102370757973615
2018-04-30,0.6425248768416256
2019-01-02,0.3287202925861316
2019-05-02,0.30941290174910635
2019-12-30,0.4243582418326317
2020-11-12,1.109054405261859
2021-04-01,1.5656277195372195
2021-07-16,1.0501345825514738
2021-12-17,5.083424254407179
2022-05-02,1.401554765410949
2022-11-10,1.439064678746904
2022-12-27,0.16221478805615472
2023-04-28,1.235048
