Date,Adj Dividends
2013-08-09,0.018900931874779012
2013-11-08,0.024388983050707243
2014-03-19,0.0222568358359962
2014-05-14,0.05258368127237348
2014-07-04,0.40062379429605266
2015-05-13,0.04869931477638552
2015-08-13,0.055019932011688394
2015-11-13,0.04164811950144811
2016-03-16,0.03946568400260822
2016-05-13,0.11309752810205298
2016-08-18,0.09862541993044838
2016-11-17,0.07009472943407637
2017-03-29,0.07227840856294196
2017-05-19,0.10880037284105158
2017-08-18,0.12126208262808663
2017-11-17,0.09975620506536005
2018-03-23,0.08697978066102997
2018-05-18,0.10751385606847723
2018-08-21,0.10708953756233398
2018-11-19,0.08027302321717059
2019-04-05,0.026141251681914415
2019-05-22,0.055343308713128835
2019-08-21,0.033676441584922945
2019-11-21,0.004738
