Date,Adj Dividends
2013-07-01,0.07906206946013469
2013-07-30,0.11934560304322961
2013-12-19,0.01414247010559595
2013-12-30,0.0796994826372932
2014-04-28,0.18973995993201626
2014-06-23,0.022590453009735566
2014-07-29,0.10095081604022327
2014-12-17,0.08933969779150658
2015-04-27,0.3292974487469218
2015-06-18,0.05420364551055215
2015-08-04,0.08909398890386774
2015-12-16,0.17002340608576952
2016-05-02,0.1786450297407279
2016-06-27,0.21093102634873256
2016-09-30,0.10890321665039568
2016-12-16,0.21749523382278485
2017-05-02,0.5271990842481281
2017-07-03,0.2137087590471116
2017-09-05,0.5224674343276497
2017-12-22,0.21120650649750347
2018-04-23,0.028252107903462536
2018-05-24,0.47024191148203026
2018-07-02,0.21455565067829804
2018-10-09,0.2568668715327518
2018-12-26,0.21512288600316676
2019-02-27,0.7859561193282701
2019-05-02,0.18647978175842286
2019-06-28,0.2134558571342703
2019-10-07,0.07638896861457825
2019-12-04,0.07611524569568091
2020-10-30,0.5119348688688625
2021-04-30,0.02501077382632634
2021-07-02,0.2890982149990125
2021-12-06,0.5879715080092898
2022-05-02,0.4468735366244756
2022-07-04,0.628497312724254
2022-12-19,0.745175
