Date,Adj Dividends
2013-08-13,0.06967627944061909
2013-11-12,0.10205853710062156
2014-03-06,0.051261229977047726
2014-05-22,0.0709607328469766
2014-08-12,0.04535650729702688
2014-11-18,0.02600047845877587
2015-03-17,0.04577901259875054
2015-05-22,0.01311038429803258
2015-08-25,0.013211622741502815
2017-11-22,0.013266440258745684
2018-05-22,0.026668773926348328
2018-08-22,0.047096293471500364
2018-11-22,0.06128882857457412
2019-03-07,0.034290828023638045
2019-05-20,0.02760492842446238
2019-08-19,0.027781884049304338
2019-11-12,0.0139300696524273
2020-03-02,0.013965203650646603
2020-11-09,0.04921865136993584
2020-12-22,0.06379608281323083
2021-03-12,0.05707526374371738
2021-05-17,0.15189655234521154
2021-08-17,0.20666498566244687
2021-09-28,0.15005581280520686
2021-11-08,1.3446404206604907
2022-03-08,0.0875066809948494
2022-05-17,0.26019111927995786
2022-08-16,0.3341550393734612
2022-11-22,0.48271305815255483
2023-03-15,0.09734982477585952
2023-05-16,0.3
