Date,Adj Dividends
2013-06-03,0.005144653071382913
2013-08-07,0.024561243766406192
2013-09-02,0.005198411252257454
2013-12-02,0.005206827125784685
2013-12-23,0.030142950283258547
2014-03-05,0.005287951396209696
2014-06-02,0.005826850188331835
2014-08-14,0.032133071383965
2014-09-01,0.005886190724913564
2014-12-01,0.005894612124033927
2014-12-22,0.014041693884021612
2015-02-11,0.07918090334457864
2015-03-02,0.006060516923825557
2015-06-01,0.00667836473200587
2015-08-13,0.03894643453644627
2015-09-01,0.006767984543611945
2015-12-01,0.00678202165477139
2015-12-10,0.05552577716510541
2016-02-19,0.08583495274326042
2016-03-01,0.007098009373861802
2016-06-01,0.007824049563250885
2016-08-15,0.041583765624035186
2016-09-01,0.007909538853589302
2016-12-01,0.007923343703336682
2016-12-23,0.15098229815865194
2017-02-21,0.0933133222277014
2017-03-01,0.00840895692656939
2017-06-01,0.008423076141532397
2017-08-15,0.04471924543804925
2017-09-01,0.008503262322897831
2017-12-01,0.008515568439774149
2017-12-26,0.09689758294268826
2018-02-23,0.40470008849947803
2018-03-01,0.009080696064059117
2018-06-01,0.009092841613889851
2018-08-20,0.14221833821909732
2018-09-03,0.010232841319454743
2018-12-03,0.013665937093441357
2018-12-18,0.005538505699999352
2019-02-22,0.32059723383152167
2019-03-01,0.01417105278572378
2019-06-03,0.014193965065083922
2019-08-16,0.24825628060772878
2019-09-02,0.014605631967493048
2019-12-02,0.014627681656712825
2019-12-13,0.004354053207783397
2020-02-21,0.16823482108876606
2020-03-02,0.014912854451131656
2020-06-01,0.014946598728412024
2020-08-18,0.014977700805259477
2020-08-26,0.017340348431975874
2020-09-01,0.015045181844070842
2020-12-01,0.015073673685231362
2020-12-11,0.07729555873815327
2021-01-26,0.015847040680490865
2021-03-01,0.015267922005992035
2021-03-10,0.011817398654275661
2021-03-26,0.014614803725952133
2021-04-28,0.016357892889359283
2021-04-30,0.01893946765106206
2021-05-25,0.014182861383229032
2021-05-28,0.01641341437633417
2021-06-01,0.015474946553110821
2021-08-16,0.028985788256544416
2021-09-01,0.015552221129335408
2021-11-24,0.12221469020572448
2021-12-01,0.018630659835859098
2021-12-14,0.01867662814752453
2022-01-17,0.11268949813289249
2022-02-25,0.018592866326834333
2022-03-02,0.02197847698212496
2022-03-25,0.0972822458983193
2022-06-01,0.020239701845495697
2022-08-19,0.05167910597152543
2022-09-01,0.02042020756654601
2022-11-21,0.04948952583677934
2022-12-01,0.02265390857376196
2022-12-09,0.18264104236018167
2023-03-01,0.023233778791311943
2023-03-24,0.07709284014723516
