Date,Adj Dividends
2013-08-08,0.07898060650889079
2013-11-14,0.43424337127603213
2014-03-05,0.1753913781221236
2015-01-02,0.12627822111324208
2015-03-12,0.13155667358642067
2018-08-23,0.44933865840337905
2019-04-29,0.47436510157819567
2019-05-03,0.497687633066409
2019-09-24,0.2334422731382069
2020-05-04,0.006932770206135035
2020-05-07,0.006940369880066185
2021-05-03,0.5177174207768261
2021-08-02,1.0334235486306267
2022-01-05,0.15732640903790293
2022-05-02,0.578657718467924
2022-11-28,1.0868814839129626
2022-12-29,0.5044234586301003
2023-05-02,0.631067
