Date,Adj Dividends
2013-04-30,0.14280203889443654
2014-04-03,0.3813670797315097
2018-05-22,0.01975443406470752
2018-08-14,0.019803841169214284
2018-11-22,0.03976567140985981
2018-12-26,0.2947467731818516
2019-04-26,0.008024174348883672
2019-05-22,0.041318252099679535
2019-08-13,0.08328590970098632
2019-11-12,0.08422688401026841
2019-12-27,0.1793241172360694
2020-04-23,0.0001908288348508476
2020-04-28,0.00019083401577714562
2020-07-23,0.00019593818736806168
2021-04-15,0.3483183476768593
2021-08-17,0.7494133344918906
2021-12-02,1.6997581985814196
2022-04-14,1.6992110706058121
2022-05-24,2.3686603339031036
2022-08-12,5.270503711100192
2022-11-22,2.99659391922865
2023-04-28,2.745734
