Date,Adj Dividends
2013-09-02,0.09042858167668925
2013-10-01,0.09081740528671838
2013-11-01,0.5432394421805071
2014-01-02,0.3268132373522992
2014-03-11,0.45892885247595416
2014-04-24,0.05848361909000147
2014-08-01,0.13236105194091796
2014-09-01,0.13374421524233363
2014-10-01,0.11231396757032185
2014-11-03,0.13811352196031684
2014-12-01,0.21113492161073438
2015-01-02,0.2188654242453768
2015-02-11,0.9058687446483876
2015-04-10,0.008892844990238263
2015-05-26,0.09791911346779343
2015-08-03,0.07084519979028893
2015-09-01,0.07626533337362187
2015-10-01,0.04742893991092468
2015-11-03,0.02843416759774344
2015-12-01,0.07624030901260506
2016-01-04,0.0987658729380289
2016-03-01,0.06542193527726758
2016-04-01,0.11077814584864625
2016-04-29,0.4315494306146922
2016-05-02,0.07400095661859382
2016-07-01,0.05428333062246036
2016-10-03,0.2212080563815095
2017-01-02,0.20751548319672722
2017-03-01,0.06199295219745161
2017-03-02,0.062161340955112124
2017-04-03,0.12153512127821418
2017-04-27,0.6837588729173729
2017-07-03,0.03398724475060569
2017-10-02,0.10954781268044714
2017-12-27,0.5445148167803898
2018-04-13,0.6137451104027647
2018-07-02,0.1503150399565069
2018-09-18,1.09751413283646
2018-12-18,0.5387756528808958
2019-03-01,0.2819061507870463
2019-04-12,1.0269549601174244
2019-05-02,0.2389296355415637
2019-07-01,0.41099079601226574
2020-01-02,0.5820782584893816
2020-03-02,0.11677549058905305
2020-04-01,0.06498232168969927
2020-04-09,0.974044231219104
2020-05-29,0.769306623735027
2020-07-01,0.41152934946352937
2020-09-29,0.2996410423845655
2020-11-30,0.197706456761536
2020-12-29,0.7356111789063449
2021-03-01,0.07576500961513309
2021-04-01,0.13694687181942913
2021-04-16,0.8229454081319945
2021-05-03,0.14570716328493188
2021-07-01,0.3309148582553965
2021-10-01,0.3188702053334544
2021-12-28,1.2617163664981166
2022-03-02,0.0987922493852633
2022-04-01,0.13771515307527707
2022-04-27,1.143865608202615
2022-05-02,0.08472638249302059
2022-07-01,0.27328699505541415
2022-09-01,0.1717252946336009
2023-01-02,1.0121070881718175
2023-03-01,0.0627107088943045
2023-04-03,0.1723998170520375
2023-04-14,0.497538
