Date,Adj Dividends
2013-05-27,0.11342265360874709
2013-08-12,0.08165241634033811
2014-02-28,0.29752575207046505
2014-08-20,0.20795332025512564
2015-05-04,0.41412353569258964
2015-06-30,0.03182757157214675
2016-03-01,0.22670908758190403
2016-08-18,0.09163237877187676
2017-02-23,0.23079478299568645
2017-08-15,0.22853302131351147
2018-03-01,0.4143728942317002
2018-08-15,0.23434239649960548
2019-02-28,0.5544023076450803
2019-03-25,0.1284102660604674
2019-08-14,0.24103800755114446
2020-02-28,0.2770700569533644
2020-08-19,0.24394614600397
2021-03-22,0.9818125879134764
2021-08-18,0.5889914537447475
2022-01-03,2.0981057605235214
2022-08-24,1.1349121246104386
2023-03-22,0.8
