Date,Adj Dividends
2013-05-02,0.08452947452959657
2014-04-29,0.29922296313162533
2015-04-29,0.029448913153790415
2016-04-29,0.2033727354530779
2017-05-02,0.06901458890095463
2018-05-08,0.3976243230728213
2018-12-19,0.475353717380657
2019-07-11,0.6405422146097894
2019-12-11,0.885851692748819
2020-04-27,0.2228075053847464
2020-07-24,0.22500037093383762
2020-12-16,1.4373795730700274
2021-04-26,1.0461431640397567
2022-04-25,0.564779
