Date,Adj Dividends
2013-05-02,0.25165851373784404
2013-12-06,0.13503363459360818
2013-12-18,0.05002379413973373
2014-05-02,0.25784750155509006
2014-06-30,0.42690733264172825
2014-11-10,0.2952081448662415
2014-12-29,0.06259495052961263
2015-05-04,0.15933303327891352
2016-01-04,0.05766578929249788
2016-05-02,0.13176021770293614
2016-12-27,0.12028281934025903
2017-05-15,0.04915598898260095
2018-05-02,0.22141203944411228
2018-12-26,0.06442975802641512
2019-05-06,0.20816508238412587
2019-12-26,0.12925755681877313
2020-08-03,0.12523652336578814
2020-09-28,0.03993523457012143
2021-01-04,0.14714817018164117
2021-05-03,0.32981327342471
2021-12-22,0.35372388155912277
2022-03-29,0.4899020519320785
2022-05-02,0.5413259038567048
2022-06-27,0.14758367841635256
2022-09-26,0.20077245200940144
2022-12-22,0.17255461671343322
2022-12-28,0.22804184492956897
2023-03-28,0.19104154599434545
2023-04-28,0.11307
